feature_id,DeploymentID,timestamp_gmt,latitude,longitude,sats_used,residual,timestamp_gmt,
85441,2015CA-MK10-00840,1437789660,33.3315,-121.3423,8,10.4,,
85442,2015CA-MK10-00840,1437792000,33.3296,-121.342,8,11.1,,
85443,2015CA-MK10-00840,1437792960,33.3314,-121.3432,9,13.7,,
85444,2015CA-MK10-00840,1437793740,33.3345,-121.3408,8,17.8,,
85445,2015CA-MK10-00840,1437794580,33.3319,-121.3388,7,14.1,,
85446,2015CA-MK10-00840,1437796620,33.3257,-121.3223,7,14.2,,
85447,2015CA-MK10-00840,1437797820,33.3212,-121.3134,9,18.9,,
85448,2015CA-MK10-00840,1437798360,33.3183,-121.3089,8,6.4,,
85449,2015CA-MK10-00840,1437798840,33.3163,-121.3057,7,8.5,,
85450,2015CA-MK10-00840,1437799500,33.3135,-121.3011,9,4.1,,
85451,2015CA-MK10-00840,1437800160,33.3151,-121.2963,7,4.6,,
85452,2015CA-MK10-00840,1437801000,33.3147,-121.2931,6,0.6,,
85453,2015CA-MK10-00840,1437801540,33.3152,-121.2921,8,13.9,,
85454,2015CA-MK10-00840,1437802020,33.316,-121.2929,9,12.1,,
85455,2015CA-MK10-00840,1437802440,33.3167,-121.2942,7,9.4,,
85456,2015CA-MK10-00840,1437802920,33.3177,-121.2962,9,14.2,,
85457,2015CA-MK10-00840,1437803340,33.3189,-121.2975,7,9.7,,
85458,2015CA-MK10-00840,1437804420,33.3249,-121.3011,5,0.5,,
85459,2015CA-MK10-00840,1437806160,33.3293,-121.3004,9,5.2,,
85460,2015CA-MK10-00840,1437806700,33.3314,-121.304,9,3.8,,
85461,2015CA-MK10-00840,1437807780,33.3345,-121.3113,9,4.8,,
85462,2015CA-MK10-00840,1437808380,33.3368,-121.3123,9,5.3,,
85463,2015CA-MK10-00840,1437809400,33.3414,-121.314,9,12.3,,
85464,2015CA-MK10-00840,1437809940,33.343,-121.3165,8,8,,
85465,2015CA-MK10-00840,1437810360,33.3454,-121.3167,9,9.7,,
85466,2015CA-MK10-00840,1437812940,33.351,-121.3141,8,6.8,,
85467,2015CA-MK10-00840,1437813420,33.3492,-121.313,9,16,,
85468,2015CA-MK10-00840,1437814140,33.3452,-121.3118,7,18.2,,
85469,2015CA-MK10-00840,1437815160,33.3436,-121.3198,9,9.6,,
85470,2015CA-MK10-00840,1437815580,33.3442,-121.3225,9,8,,
85471,2015CA-MK10-00840,1437816120,33.3444,-121.3263,9,11.2,,
85472,2015CA-MK10-00840,1437816780,33.3436,-121.3304,9,8.4,,
85473,2015CA-MK10-00840,1437817320,33.3422,-121.333,9,15.6,,
85474,2015CA-MK10-00840,1437818400,33.3446,-121.3366,9,11,,
85475,2015CA-MK10-00840,1437818940,33.3464,-121.338,7,13.2,,
85476,2015CA-MK10-00840,1437822060,33.343,-121.3524,8,16.5,,
85477,2015CA-MK10-00840,1437822540,33.34,-121.3543,8,12,,
85478,2015CA-MK10-00840,1437823440,33.3344,-121.3535,8,7.5,,
85479,2015CA-MK10-00840,1437825600,33.3243,-121.3387,7,5.1,,
85480,2015CA-MK10-00840,1437826920,33.3194,-121.3288,7,6.1,,
85481,2015CA-MK10-00840,1437827460,33.3177,-121.3241,8,10.5,,
85482,2015CA-MK10-00840,1437829740,33.3105,-121.3036,8,4.3,,
85483,2015CA-MK10-00840,1437831060,33.3032,-121.296,9,7.8,,
85484,2015CA-MK10-00840,1437831600,33.301,-121.2955,8,8.4,,
85485,2015CA-MK10-00840,1437832860,33.3014,-121.299,8,11.8,,
85486,2015CA-MK10-00840,1437835320,33.3002,-121.299,9,4.4,,
85487,2015CA-MK10-00840,1437835860,33.2953,-121.2959,8,10.3,,
85488,2015CA-MK10-00840,1437838740,33.2836,-121.2874,9,14.6,,
85489,2015CA-MK10-00840,1437840840,33.2764,-121.2822,5,11.6,,
85490,2015CA-MK10-00840,1437842460,33.2708,-121.2812,7,11.1,,
85491,2015CA-MK10-00840,1437845820,33.2628,-121.269,5,0.9,,
85492,2015CA-MK10-00840,1437849720,33.2598,-121.2733,7,8.8,,
85493,2015CA-MK10-00840,1437850320,33.2569,-121.2742,6,17.1,,
85494,2015CA-MK10-00840,1437851160,33.255,-121.2776,7,3.4,,
85495,2015CA-MK10-00840,1437852000,33.2368,-121.268,4,1.4,,
85496,2015CA-MK10-00840,1437853560,33.2466,-121.2839,6,10.9,,
85497,2015CA-MK10-00840,1437854340,33.2446,-121.2894,5,11.2,,
85498,2015CA-MK10-00840,1437854760,33.2387,-121.287,5,10.5,,
85499,2015CA-MK10-00840,1437855900,33.2336,-121.2739,4,0.5,,
85500,2015CA-MK10-00840,1437856860,33.2364,-121.2656,5,4.7,,
85501,2015CA-MK10-00840,1437857880,33.2342,-121.2611,6,0.4,,
85502,2015CA-MK10-00840,1437860580,33.2316,-121.2561,6,4.1,,
85503,2015CA-MK10-00840,1437861480,33.2359,-121.2543,6,2.6,,
85504,2015CA-MK10-00840,1437862260,33.232,-121.2516,8,16.5,,
85505,2015CA-MK10-00840,1437863460,33.2261,-121.2561,6,1.1,,
85506,2015CA-MK10-00840,1437864180,33.2196,-121.2568,5,7.3,,
85507,2015CA-MK10-00840,1437865080,33.2184,-121.2563,7,15.3,,
85508,2015CA-MK10-00840,1437865920,33.216,-121.2566,7,8,,
85509,2015CA-MK10-00840,1437868380,33.2108,-121.2564,6,9.5,,
85510,2015CA-MK10-00840,1437869280,33.2085,-121.2562,8,6.5,,
85511,2015CA-MK10-00840,1437870060,33.2142,-121.2612,7,9.2,,
85512,2015CA-MK10-00840,1437871920,33.2059,-121.2495,9,14.1,,
85513,2015CA-MK10-00840,1437873780,33.2029,-121.2557,8,18.3,,
85514,2015CA-MK10-00840,1437874980,33.2122,-121.2527,9,16.5,,
85515,2015CA-MK10-00840,1437875940,33.2215,-121.2504,9,9.3,,
85516,2015CA-MK10-00840,1437876360,33.2241,-121.2536,9,8.9,,
85517,2015CA-MK10-00840,1437878400,33.23,-121.247,8,8.6,,
85518,2015CA-MK10-00840,1437880260,33.2274,-121.2308,9,14.2,,
85519,2015CA-MK10-00840,1437880920,33.2289,-121.2266,8,12.3,,
85520,2015CA-MK10-00840,1437882420,33.2316,-121.2299,8,7.3,,
85521,2015CA-MK10-00840,1437883920,33.2352,-121.2329,6,1.5,,
85522,2015CA-MK10-00840,1437884700,33.2375,-121.233,9,8,,
85523,2015CA-MK10-00840,1437886200,33.2361,-121.2379,8,8.3,,
85524,2015CA-MK10-00840,1437887640,33.2359,-121.2416,7,10.3,,
85525,2015CA-MK10-00840,1437888060,33.2357,-121.2432,8,9.3,,
85526,2015CA-MK10-00840,1437888540,33.2359,-121.2445,7,6.5,,
85527,2015CA-MK10-00840,1437889440,33.235,-121.2481,9,18,,
85528,2015CA-MK10-00840,1437890280,33.2359,-121.2498,9,12.3,,
85529,2015CA-MK10-00840,1437890700,33.2352,-121.2514,9,11.5,,
85530,2015CA-MK10-00840,1437891480,33.235,-121.2545,9,11.5,,
85531,2015CA-MK10-00840,1437892320,33.2351,-121.2563,6,8.5,,
85532,2015CA-MK10-00840,1437893100,33.2335,-121.2599,9,13.1,,
85533,2015CA-MK10-00840,1437893940,33.2317,-121.2626,9,12,,
85534,2015CA-MK10-00840,1437894660,33.2319,-121.2646,9,6.3,,
85535,2015CA-MK10-00840,1437895080,33.2323,-121.2658,9,7.1,,
85536,2015CA-MK10-00840,1437898320,33.2341,-121.2585,7,12.5,,
85537,2015CA-MK10-00840,1437899160,33.2359,-121.256,5,3.6,,
